2020-06-28 11:45:00;0
2020-06-28 11:30:00;47
2020-06-28 11:15:00;43
2020-06-28 11:00:00;28
2020-06-28 10:45:00;24
2020-06-28 10:30:00;23
2020-06-28 10:15:00;32
2020-06-28 10:00:00;33
2020-06-28 09:45:00;23
2020-06-28 09:30:00;23
2020-06-28 09:15:00;22
2020-06-28 09:00:00;15
2020-06-28 08:45:00;13
2020-06-28 08:30:00;12
2020-06-28 08:15:00;7
2020-06-28 08:00:00;7
2020-06-28 07:45:00;9
2020-06-28 07:30:00;4
2020-06-28 07:15:00;1
2020-06-28 07:00:00;2
2020-06-28 06:45:00;0
2020-06-28 06:30:00;1
2020-06-28 06:15:00;3
2020-06-28 06:00:00;0
2020-06-28 05:45:00;0
2020-06-28 05:30:00;0
2020-06-28 05:15:00;0
2020-06-28 05:00:00;0
2020-06-28 04:45:00;1
2020-06-28 04:30:00;0
2020-06-28 04:15:00;0
2020-06-28 04:00:00;0
2020-06-28 03:45:00;0
2020-06-28 03:30:00;0
2020-06-28 03:15:00;0
2020-06-28 03:00:00;1
2020-06-28 02:45:00;0
2020-06-28 02:30:00;0
2020-06-28 02:15:00;0
2020-06-28 02:00:00;0
2020-06-28 01:45:00;0
2020-06-28 01:30:00;1
2020-06-28 01:15:00;0
2020-06-28 01:00:00;0
2020-06-28 00:45:00;0
2020-06-28 00:30:00;0
2020-06-28 00:15:00;0
2020-06-28 00:00:00;0
2020-06-27 23:45:00;1
2020-06-27 23:30:00;0
2020-06-27 23:15:00;0
2020-06-27 23:00:00;0
2020-06-27 22:45:00;0
2020-06-27 22:30:00;0
2020-06-27 22:15:00;0
2020-06-27 22:00:00;1
2020-06-27 21:45:00;0
2020-06-27 21:30:00;0
2020-06-27 21:15:00;0
2020-06-27 21:00:00;1
2020-06-27 20:45:00;0
2020-06-27 20:30:00;3
2020-06-27 20:15:00;4
2020-06-27 20:00:00;4
2020-06-27 19:45:00;5
2020-06-27 19:30:00;9
2020-06-27 19:15:00;11
2020-06-27 19:00:00;32
2020-06-27 18:45:00;34
2020-06-27 18:30:00;32
2020-06-27 18:15:00;46
2020-06-27 18:00:00;50
2020-06-27 17:45:00;46
2020-06-27 17:30:00;17
2020-06-27 17:15:00;20
2020-06-27 17:00:00;3
2020-06-27 16:45:00;41
2020-06-27 16:30:00;38
2020-06-27 16:15:00;54
2020-06-27 16:00:00;17
2020-06-27 15:45:00;26
2020-06-27 15:30:00;16
2020-06-27 15:15:00;31
2020-06-27 15:00:00;39
2020-06-27 14:45:00;40
2020-06-27 14:30:00;34
2020-06-27 14:15:00;45
2020-06-27 14:00:00;71
2020-06-27 13:45:00;46
2020-06-27 13:30:00;30
2020-06-27 13:15:00;41
2020-06-27 13:00:00;60
2020-06-27 12:45:00;23
2020-06-27 12:30:00;14
2020-06-27 12:15:00;22
2020-06-27 12:00:00;33
